station_id,station_name,stn_lat,stn_lon,stnz
USC00360140,ALTOONA 3 W,40.495,-78.4667,402.3
USC00360861,BRADDOCK LOCK 2,40.3917,-79.8594,222.5
USC00360868,BRADFORD 4SW RSCH 5,41.8981,-78.7144,506.0
USC00361377,CHARLEROI LOCK 4,40.1467,-79.8986,228.3
USC00361485,CLARION 3 SW,41.1922,-79.4361,317.0
USC00361526,CLERMONT 1 NW,41.6997,-78.4978,634.0
USC00361751,COOKSBURG 2 NW,41.3558,-79.2172,442.0
USC00361802,COUDERSPORT 1 SW,41.7583,-78.0408,502.9
USC00362183,DONEGAL 2 NW,40.1275,-79.4058,548.6
USC00362190,DONORA 1 SW,40.1636,-79.8694,232.3
USC00362470,EBENSBURG SEWAGE PLT,40.4681,-78.7308,591.3
USC00362942,FORD CITY 4 S DAM,40.715,-79.5133,283.5
USC00363028,FRANKLIN,41.4003,-79.8306,309.4
USC00363311,GLEN HAZEL 2 NE DAM,41.5606,-78.5994,524.3
USC00363417,GRAMPIAN 1E,40.9667,-78.5872,460.2
USC00363928,HIDDEN VALLEY,40.0419,-79.2567,876.6
USC00364214,INDIANA 3 SE,40.5972,-79.1186,335.9
USC00364432,KANE 1NNE,41.6769,-78.8036,533.4
USC00364833,LAUGHLINTOWN 1SW,40.2039,-79.2172,388.3
USC00364839,LAUREL SUMMIT,40.1692,-79.1411,832.1
USC00365212,LOYALHANNA LAKE,40.4586,-79.4503,301.8
USC00366111,MURRYSVILLE 2 SW,40.4119,-79.7244,262.1
USC00366151,NATRONA LOCK 4,40.6142,-79.7192,231.6
USC00366921,PHILIPSBURG 2 S,40.8728,-78.2161,524.3
USC00367103,PORT ALLEGANY,41.8156,-78.2872,449.6
USC00367167,PRINCE GALLITZIN SP,40.6514,-78.555,463.3
USC00367229,PUTNEYVILLE 2 SE DAM,40.9247,-79.2825,390.1
USC00367313,RAYSTOWN HQ,40.3814,-78.0753,303.3
USC00367477,RIDGWAY,41.4197,-78.7492,414.5
USC00367782,SALINA 3 W,40.51,-79.5458,338.0
USC00367863,SCHENLEY LOCK 5,40.6831,-79.6683,238.7
USC00368469,STEVENSON DAM,41.4039,-78.0183,284.1
USC00368873,TIONESTA 2 SE LAKE,41.4792,-79.4433,365.8
USC00368888,TITUSVILLE WTR WKS,41.6311,-79.6931,371.9
USC00369042,UNION CITY FILTRATION PLT,41.9003,-79.8611,378.0
USC00369298,WARREN,41.8467,-79.1494,368.8
USR0000PALL,ALLEGHENY PENNSYLVANIA,41.4864,-79.1025,539.5
USW00004726,JOHNSTOWN CAMBRIA CO AP,40.315,-78.8308,694.0
USW00004751,BRADFORD RGNL AP,41.7983,-78.6356,642.2
USW00004787,DUBOIS RGNL AP,41.1794,-78.8933,550.5
USW00014736,ALTOONA BLAIR CO AP,40.3,-78.3167,446.5
USW00014762,PITTSBURGH ALLEGHENY CO AP,40.355,-79.9214,379.2
USW00054792,CLEARFIELD LAWRENCE AP,41.0464,-78.4111,459.9
USW00064705,BUTLER CO AP,40.7769,-79.9497,380.1
USW00094868,FRANKLIN,41.3833,-79.8667,469.4
USC00360147,ALVIN R BUSH DAM,41.3578,-77.9264,283.5
USC00360457,BEAR GAP,40.8208,-76.4983,309.4
USC00360785,BLUE MARSH LAKE,40.3803,-76.0275,106.7
USC00361212,CANTON,41.6517,-76.8464,347.5
USC00361838,COWANESQUE DAM,41.9906,-77.1567,350.5
USC00361920,CARLISLE WTP,40.2258,-77.1894,131.1
USC00362323,DUSHORE,41.5217,-76.4042,466.3
USC00363698,HARRISBURG 1 NE,40.2817,-76.8706,128.0
USC00364763,LANCASTER 2 NE FILT PLT,40.05,-76.2742,82.3
USC00364778,LANDISVILLE 2 NW,40.1192,-76.4264,109.7
USC00364815,LAPORTE,41.4233,-76.4933,599.2
USC00364896,LEBANON 2 W,40.3372,-76.4617,137.2
USC00364976,LEWISBURG,40.9475,-76.8786,152.4
USC00364992,LEWISTOWN,40.5864,-77.5692,140.2
USC00365109,LOCK HAVEN SEWAGE PLT,41.1311,-77.4336,172.5
USC00365344,MAHANOY CITY 2 N,40.8344,-76.1436,521.2
USC00365790,MILLHEIM,40.8847,-77.475,341.4
USC00366238,NEW HOLLAND 2 SE,40.0753,-76.0714,184.4
USC00367409,RENOVO,41.33,-77.7381,201.2
USC00367931,SELINSGROVE 2 S,40.7831,-76.8617,128.0
USC00368073,SHIPPENSBURG,40.0592,-77.5214,207.3
USC00368449,STATE COLLEGE,40.7933,-77.8672,356.6
USC00368668,SUNBURY,40.8533,-76.7892,175.3
USC00368868,TIOGA HAMMOND DAM,41.8975,-77.1419,374.9
USC00369408,WELLSBORO 4 SW,41.7003,-77.3872,554.1
USC00369735,WILLIAMSPORT 2,41.2486,-76.9833,160.0
USW00014711,MIDDLETOWN HARRISBURG INTL AP,40.1961,-76.7725,91.1
USW00014751,HARRISBURG CAPITAL CITY AP,40.2183,-76.8553,102.1
USW00014770,SELINSGROVE PENN VALLEY AP,40.8192,-76.8658,135.3
USW00014778,WILLIAMSPORT RGNL AP,41.2431,-76.9217,159.7
USW00054737,LANCASTER AP,40.1206,-76.2944,121.0
USC00280734,BELVIDERE BRG,40.8292,-75.0833,80.2
USC00280907,BOONTON 1 SE,40.8917,-74.3964,85.3
USC00281582,CHARLOTTEBURG RSVR,41.03,-74.4247,237.1
USC00283029,FLEMINGTON 5 NNW,40.5742,-74.8817,80.8
USC00283181,FREEHOLD-MARLBORO,40.3136,-74.2511,59.1
USC00283704,HARRISON,40.7481,-74.1519,7.3
USC00283706,HIGHLAND LAKES 1SW,41.1633,-74.4594,415.4
USC00283951,HIGHTSTOWN 2 W,40.2664,-74.5642,30.5
USC00284987,LONG BRANCH-OAKHURST,40.2969,-74.0017,9.1
USC00285195,MANASQUAN 1 NW,40.1317,-74.06,17.1
USC00286055,NEW BRUNSWICK 3 SE,40.4728,-74.4225,33.8
USC00286964,PHILADELPHIA/MT HOLLY WFO,40.0136,-74.8181,17.7
USC00286979,PHILLIPSBURG-EASTON BRG,40.6956,-75.2,70.7
USC00287899,SCHOOLEY'S MTN 1 SW,40.7858,-74.8319,301.1
USC00288644,SUSSEX 1 NW,41.2186,-74.6211,190.8
USC00288880,EWING 3 WNW,40.285,-74.8419,53.6
USC00288884,TETERBORO AP,40.8589,-74.0561,1.2
USC00289363,WERTSVILLE 4 NE,40.4519,-74.7792,86.3
USC00301102,CALLICOON CTR,41.8275,-74.9506,372.2
USC00304731,LIBERTY 1 NE,41.8017,-74.74,481.6
USC00306774,PORT JERVIS,41.3892,-74.6906,176.8
USC00360560,BELTZVILLE DAM,40.8619,-75.6428,224.9
USC00363018,FRANCIS E WALTER DAM,41.1183,-75.7278,459.9
USC00364934,LEHIGHTON 1SSW,40.8222,-75.6961,138.7
USC00366194,NESHAMINY FALLS,40.1483,-74.953,12.2
USC00366370,NORRISTOWN,40.1097,-75.3369,18.9
USC00366927,PHOENIXVILLE 1 E,40.1208,-75.4878,43.0
USC00367029,PLEASANT MT 1 W,41.7394,-75.4464,548.6
USC00367186,PROMPTON DAM,41.5889,-75.3303,374.9
USC00367938,SELLERSVILLE,40.3553,-75.3131,92.0
USC00368365,SPRING CITY 2 WSW,40.1728,-75.5822,78.3
USC00368400,SPRINGTOWN 1 NNE,40.5711,-75.2781,262.1
USC00368596,E STROUDSBURG,41.0147,-75.2072,143.6
USW00004789,MONTGOMERY ORANGE CO AP,41.5092,-74.2644,108.2
USW00014712,READING RGNL AP,40.3733,-75.9592,101.2
USW00014734,NEWARK LIBERTY INTL AP,40.6828,-74.1692,1.8
USW00014737,ALLENTOWN LEHIGH VLY INTL AP,40.6497,-75.4478,117.3
USW00014777,WILKES-BARRE/SCRANTON INTL AP,41.3336,-75.7228,289.9
USW00014792,TRENTON-MERCER AP,40.2769,-74.8158,57.9
USW00054743,CALDWELL ESSEX CO AP,40.8764,-74.2828,52.1
USW00054779,AEROFLEX-ANDOVER AP,41.0092,-74.7364,176.8
USW00054782,HERITAGE FLD AP,40.2381,-75.5547,88.7
USW00054785,SOMERSET AP,40.6242,-74.6689,30.2
USW00054786,DOYLESTOWN AP,40.3303,-75.1228,120.4
USW00054789,MT POCONO POCONO MOUNTAINS MUN,41.1369,-75.3772,574.5
USW00054793,SUSSEX AP,41.1992,-74.6258,127.4
USW00094732,NE PHILA AP,40.0789,-75.0133,32.9
USW00094741,TETERBORO AP,40.8589,-74.0561,0.9
USC00060227,BAKERSVILLE,41.8417,-73.0086,209.1
USC00060299,BARKHAMSTED,41.9211,-72.9636,216.4
USC00060973,BURLINGTON,41.7944,-72.9319,153.9
USC00063210,GUILFORD,41.2858,-72.6714,6.1
USC00063420,HAMPTON,41.7675,-72.0531,149.4
USC00065445,NORFOLK 2 SW,41.9725,-73.2208,408.4
USC00065910,NORWICH PUBLIC UTILITY PLT,41.5267,-72.0653,6.1
USC00067958,STAFFORDVILLE,41.9983,-72.2606,224.3
USC00068138,STORRS,41.795,-72.2286,202.7
USC00300364,BAITING HOLLOW,40.9344,-72.7408,21.3
USC00300889,BRIDGEHAMPTON,40.9519,-72.2978,12.8
USC00301211,CARMEL 4N,41.4725,-73.655,207.3
USC00301309,CENTERPORT,40.8833,-73.3731,9.1
USC00305606,MT SINAI,40.9331,-73.0192,15.2
USC00306276,ORIENT PT SP,41.1322,-72.2583,0.9
USC00307134,RIVERHEAD RSCH FARM,40.9625,-72.7161,30.5
USC00307383,ST JAMES,40.8881,-73.1414,38.1
USC00307742,SHRUB OAK,41.3325,-73.8369,140.8
USC00308577,SYOSSET,40.8217,-73.4908,80.8
USC00308721,UPTON COOP - NWSFO NEW YORK,40.8656,-72.8642,24.4
USC00309292,W PT,41.3906,-73.9608,97.5
USR0000NSTO,STONYKILL NEW YORK,41.5,-73.9,61.0
USW00004781,ISLIP-LI MACARTHUR AP,40.7939,-73.1019,25.3
USW00014707,GROTON NEW LONDON AP,41.3281,-72.0489,2.4
USW00014719,WESTHAMPTON GABRESKI AP,40.8506,-72.6192,13.1
USW00014732,LAGUARDIA AP,40.7794,-73.8803,3.0
USW00014740,HARTFORD-BRADLEY INTL AP,41.9375,-72.6819,51.5
USW00014752,HARTFORD BRAINARD FLD,41.7353,-72.6511,4.0
USW00014757,POUGHKEEPSIE AP,41.6258,-73.8817,46.6
USW00014758,NEW HAVEN TWEED AP,41.2589,-72.8892,1.8
USW00054734,DANBURY MUNI AP,41.3722,-73.4833,138.1
USW00054767,WILLIMANTIC WINDHAM AP,41.7425,-72.1825,75.0
USW00054787,FARMINGDALE REPUBLIC AP,40.7344,-73.4164,22.9
USW00054788,MERIDEN MARKHAM MUNI AP,41.5097,-72.8278,29.6
USW00054790,SHIRLEY BROOKHAVEN AP,40.8211,-72.8675,20.1
USW00064707,OXFORD WATERBURY,41.4833,-73.1333,221.3
USW00064756,MILLBROOK 3 W,41.7858,-73.7422,125.9
USW00094702,IGOR I SIKORSKY MEM AP,41.1642,-73.1267,1.8
USW00094728,NY CITY CNTRL PARK,40.7789,-73.9692,42.7
USW00094745,WESTCHESTER CO AP,41.0622,-73.7044,112.8
USW00094789,JFK INTL AP,40.6392,-73.7639,2.7
USC00069388,W THOMPSON LAKE,41.9442,-71.9031,109.7
USC00190840,BRIDGEWATER,41.9539,-70.9572,12.2
USC00192372,E SANDWICH,41.7144,-70.4717,45.7
USC00192451,E WAREHAM,41.7653,-70.6697,9.1
USC00192501,EDGARTOWN,41.3853,-70.5181,9.1
USC00193821,HYANNIS,41.665,-70.3039,18.3
USC00195984,NORTON W,41.9928,-71.1667,29.0
USC00196938,ROCHESTER,41.785,-70.9175,19.8
USC00198368,NWS BOSTON/NORTON,41.9561,-71.1394,25.9
USC00370897,BLOCK IS COOP,41.1578,-71.5675,39.6
USC00371875,COVENTRY 2,41.6683,-71.5572,85.3
USC00374266,KINGSTON,41.4903,-71.5431,35.7
USC00375270,N FOSTER 1 E,41.8564,-71.7333,192.0
USR0000RNIN,NINIGRET RHODE ISLAND,41.35,-71.65,12.2
USW00014756,NANTUCKET MEM AP,41.2542,-70.0589,11.3
USW00014765,PROVIDENCE,41.7225,-71.4325,15.5
USW00014787,NEWPORT STATE AP,41.53,-71.2833,45.1
USW00014794,WESTERLY STATE AP,41.3508,-71.8056,19.8
USW00054769,PLYMOUTH MUNI AP,41.9086,-70.7278,42.4
USW00054777,TAUNTON MUNI AP,41.8756,-71.0208,8.5
USW00054780,MONTAUK AP,41.0731,-71.9236,2.1
USW00054796,KINGSTON 1 NW,41.4911,-71.5414,35.1
USW00054797,KINGSTON 1 W,41.4783,-71.5417,32.3
USW00064710,NORTH CENTRAL STATE AP,41.9206,-71.4911,134.4
USW00094720,HYANNIS BARNSTABLE MUNI AP,41.6719,-70.2697,11.3
USW00094724,VINEYARD HAVEN MARTHAS VINEYAR,41.3931,-70.6158,18.0
USW00094726,NEW BEDFORD MUNI AP,41.6792,-70.9592,22.6
USW00094624,CHATHAM MUNI AP,41.6878,-69.993,18.6
USC00350471,BANDON 2 NNE,43.1503,-124.4,8.2
USC00351055,BROOKINGS,42.0464,-124.288,26.2
USC00351836,COQUILLE CITY,43.175,-124.194,7.0
USC00353356,GOLD BEACH RS,42.4019,-124.421,22.6
USC00353995,HONEYMAN SP,43.9281,-124.107,35.1
USC00354721,LANGLOIS #2,42.9242,-124.449,30.2
USC00356784,PORT ORFORD #2,42.7514,-124.502,7.0
USR0000OAGN,AGNESS OREGON,42.5522,-124.058,75.3
USR0000OBKL,BALD KNOB LOOKOUT OREGON,42.7,-124.033,1106.4
USR0000OQUA,QUAIL PRAIRIE LOOKOUT OREGON,42.2167,-124.033,924.5
USR0000OREM,RED MOUND OREGON,42.1233,-124.301,534.3
USW00004141,COOS BAY 8 SW,43.2717,-124.319,3.7
USW00024284,N BEND SW OREGON RGNL AP,43.4133,-124.244,5.2
USC00350304,ASHLAND,42.2131,-122.715,527.0
USC00351897,COTTAGE GROVE 2E,43.7917,-123.028,181.4
USC00351902,COTTAGE GROVE DAM,43.7178,-123.058,253.3
USC00351946,CRATER LAKE NPS HQ,42.8978,-122.134,1976.6
USC00352374,DORENA,43.7822,-122.963,249.9
USC00352406,DRAIN,43.6592,-123.325,89.0
USC00352632,ELKTON 1SW,43.6425,-123.583,38.1
USC00353445,GRANTS PASS,42.4239,-123.322,284.1
USC00354060,HOWARD PRAIRIE DAM,42.2153,-122.372,1393.2
USC00354835,LEMOLO LAKE 3 NNW,43.3594,-122.22,1243.6
USC00355050,LOOKOUT PT DAM,43.9139,-122.76,217.0
USC00355055,LOST CREEK DAM,42.6714,-122.677,482.8
USC00356152,NWS MEDFORD WFO,42.3772,-122.882,398.7
USC00356213,OAKRIDGE FISH HATCHERY,43.7431,-122.444,388.6
USC00356907,PROSPECT 2 SW,42.7331,-122.516,758.0
USC00357169,RIDDLE,42.9508,-123.357,207.3
USC00357331,ROSEBURG,43.2142,-123.326,146.3
USC00358536,TOKETEE FALLS,43.2753,-122.45,637.0
USC00359461,WINCHESTER,43.2828,-123.354,136.2
USR0000OBUE,BUCKEYE OREGON,43.0361,-122.655,998.2
USR0000OBUS,BUCKHORN SPRINGS OREGON,42.1197,-122.563,847.3
USR0000OCAL,CALVERT PEAK OREGON,42.7778,-123.729,1164.9
USR0000OCIN,CINNAMON OREGON,43.3208,-122.107,1473.4
USR0000OEMI,EMIGRANT OREGON,43.4675,-122.218,1170.4
USR0000OEVA,EVANS CREEK OREGON,42.5978,-123.103,975.4
USR0000OFIE,FIELDS OREGON,43.6806,-122.302,1028.1
USR0000OGAD,GRANDAD OREGON,43.4158,-122.577,883.9
USR0000OGOO,GOODWIN PEAK OREGON,43.9281,-123.89,556.6
USR0000OHIG,HIGH POINT OREGON,43.9064,-123.379,589.8
USR0000OILL,ILLINOIS VALLEY AIRPORT OREGON,42.1039,-123.685,423.4
USR0000OMER,MERLIN SEED ORCHARD OREGON,42.4947,-123.397,378.0
USR0000OMOU,MOUNT STELLA OREGON,42.9372,-122.435,1437.1
USR0000OMTY,MT. YONCALLA OREGON,43.6389,-123.326,609.6
USR0000OONI,ONION MOUNTAIN LOOKOUT OREGON,42.4544,-123.615,1352.7
USR0000OPAR,PARKER MOUNTAIN OREGON,42.1058,-122.278,1609.3
USR0000OPRO,PROVOLT SEED ORCHARD OREGON,42.2897,-123.23,359.7
USR0000OSEL,SELDOM CREEK OREGON,42.4075,-122.191,1485.9
USR0000OSIG,SIGNAL TREE OREGON,43.0019,-123.78,1004.0
USR0000OSIL,SILVER BUTTE OREGON,42.8589,-123.378,1211.0
USR0000OSQU,SQUAW PEAK OREGON,42.0667,-123.017,1513.0
USR0000OSUG,SUGARLOAF OREGON,43.6728,-122.656,1082.0
USR0000OTOK,TOKETEE OREGON,43.2397,-122.4,1024.1
USR0000OZIM,ZIM OREGON,42.685,-122.39,1246.3
USS0022F03S,Cascade Summit,43.59,-122.06,1554.5
USS0022F04S,Salt Creek Falls,43.61,-122.12,1286.3
USS0022F05S,Railroad Overpass,43.66,-122.21,816.9
USS0022F14S,Summit Lake,43.45,-122.14,1709.9
USS0022F18S,Diamond Lake,43.19,-122.14,1609.3
USS0022F42S,Holland Meadows,43.67,-122.57,1502.7
USS0022F43S,Roaring River,43.9,-122.03,1508.8
USS0022F45S,Toketee Airstrip,43.23,-122.43,987.6
USS0022G06S,Annie Springs,42.87,-122.17,1831.8
USS0022G12S,Fourmile Lake,42.44,-122.23,1819.7
USS0022G13S,Billie Creek Divide,42.41,-122.27,1609.3
USS0022G14S,Fish Lk.,42.38,-122.35,1420.4
USS0022G21S,Big Red Mountain,42.05,-122.85,1844.0
USS0022G24S,Cold Springs Camp,42.53,-122.18,1810.5
USS0022G26S,Howard Prairie,42.22,-122.37,1396.0
USS0022G33S,Sevenmile Marsh,42.7,-122.14,1737.4
USS0023G09S,King Mountain,42.72,-123.2,1322.8
USS0023G15S,Bigelow Camp,42.08,-123.34,1563.6
USW00024225,MEDFORD INTL AP,42.375,-122.877,400.2
USW00024231,ROSEBURG RGNL AP,43.2336,-123.358,153.0
USW00024235,SEXTON SUMMIT,42.6,-123.367,1170.7
USC00350501,BARNES STN,43.945,-120.221,1242.4
USC00351574,CHILOQUIN 12 NW (FORT KLAMATH),42.7039,-121.996,1275.3
USC00354403,KENO,42.0944,-121.902,1258.2
USC00356252,ODELL LAKE-EAST,43.5492,-121.963,1464.6
USC00358173,SUMMER LAKE 1 S,42.955,-120.787,1276.8
USC00358420,THE POPLARS,43.2642,-120.945,1317.7
USC00359316,WICKIUP DAM,43.6825,-121.688,1328.6
USR0000CKLA,KLAMATH NWR OREGON/CALIF.,42.9533,-121.582,1381.0
USR0000OBLA,BLACK ROCK OREGON,43.5233,-121.813,1487.4
USR0000OBRO,BROWNS WELL OREGON,43.5611,-120.249,1389.9
USR0000OCAB,CABIN LAKE OREGON,43.5,-121.05,1385.3
USR0000OCAI,CALIMUS OREGON,42.6314,-121.56,2020.5
USR0000OCHI,CHILOQUIN OREGON,42.5769,-121.894,1347.2
USR0000OFOR,FORT ROCK OREGON,43.425,-120.842,1350.3
USR0000OGER,GERBER RESERVOIR OREGON,42.2056,-121.139,1499.6
USR0000OHOY,HOYT CREEK OREGON,42.9764,-121.422,1659.6
USR0000OLAV,LAVA BUTTE OREGON,43.93,-121.33,1418.8
USR0000OROU,ROUND MOUNTAIN OREGON,43.7639,-121.717,1798.3
USR0000OSTR,STRAWBERRY OREGON,42.1894,-120.846,1703.8
USR0000OSUM,SUMMIT OREGON,42.2322,-120.246,1873.6
USR0000OTIM,TIMOTHY OREGON,43.2433,-121.358,1834.9
USS0020G02S,Summer Rim,42.7,-120.8,2158.0
USS0020G06S,Quartz Mountain,42.32,-120.83,1743.5
USS0020G09S,Strawberry,42.13,-120.84,1758.7
USS0020G12S,Crazyman Flat,42.64,-120.95,1883.7
USS0021F10S,New Crescent Lake,43.51,-121.98,1496.6
USS0021F12S,Silver Creek,42.96,-121.18,1749.6
USS0021F22S,Chemult Alternate,43.23,-121.81,1478.3
USS0021G03S,Taylor Butte,42.69,-121.43,1533.1
USS0021G04S,Gerber Reservoir,42.21,-121.13,1490.5
USS0021G16S,Swan Lake Mtn,42.41,-121.68,2081.8
USS0021G17S,Sun Pass,42.79,-121.98,1645.9
USW00094236,KLAMATH FALLS INTL AP,42.1469,-121.726,1244.5
USC00350036,ADEL,42.1761,-119.896,1399.0
USC00350118,ALKALI LAKE,42.9675,-119.993,1323.7
USC00353692,HART MTN REFUGE,42.5486,-119.656,1712.4
USC00358029,SQUAW BUTTE-NORTHERN GREAT BAS,43.4869,-119.721,1420.4
USR0000OALL,ALLISON OREGON,43.9247,-119.594,1621.5
USR0000OBAL,BALD MOUNTAIN OREGON,43.5556,-118.404,1670.3
USR0000OBAS,BASQUE HILLS OREGON,42.2547,-118.979,1548.4
USR0000OCRO,CROW FLAT OREGON,43.8333,-118.95,1563.6
USR0000OFIS,FISH FIN RIM OREGON,42.4722,-119.178,1493.5
USR0000OFOS,FOSTER FLAT OREGON,42.9736,-119.246,1524.0
USR0000OLMC,LITTLE MCCOY CREEK OREGON,42.7081,-118.51,1548.4
USR0000OMOO,MOON HILL OREGON,42.8597,-118.671,1859.3
USR0000OPHI,P-HILL (FRENCHGLEN) OREGON,42.8264,-118.936,1481.3
USR0000ORID,RIDDLE MOUNTAIN OREGON,43.1006,-118.498,1936.1
USR0000OROC,ROCK CREEK OREGON,42.5475,-119.656,1719.1
USR0000OSAG,SAGE HEN OREGON,43.5097,-119.293,1341.1
USR0000OWAG,WAGONTIRE OREGON,43.34,-119.881,1956.8
USS0018G01S,Silvies,42.75,-118.69,2130.6
USS0018G02S,Fish Creek,42.71,-118.63,2334.8
USS0019F01S,Snow Mountain,43.95,-119.54,1898.9
USW00004128,RILEY 10 WSW,43.4711,-119.692,1396.9
USW00094185,BURNS MUNI AP,43.5947,-118.958,1262.8
USC00101017,BOISE 7 N,43.7383,-116.202,1184.1
USC00101018,BOISE LUCKY PEAK DAM,43.5253,-116.054,865.6
USC00102942,EMMETT 2 E,43.8544,-116.466,728.5
USC00104318,HOMEDALE 1 SE,43.6058,-116.921,679.7
USC00106844,PARMA EXP STN,43.8022,-116.944,698.0
USC00108928,SWAN FALLS PH,43.2436,-116.378,708.7
USC00356405,OWYHEE DAM,43.65,-117.247,731.5
USC00357310,ROME 2 NW,42.8592,-117.657,1037.8
USR0000IBRA,BRACE FLAT IDAHO,42.3497,-116.69,1493.5
USR0000ISPA,SHO-PAI IDAHO,42.0181,-116.213,1630.7
USR0000ITRI,TRIANGLE IDAHO,42.8286,-116.589,1606.3
USR0000OGRM,GRASSY MOUNTAIN OREGON,42.6261,-117.395,1389.9
USR0000OKEL,KELSAY BUTTE OREGON,43.9014,-117.986,1581.0
USR0000OOWY,OWYHEE RIDGE OREGON,43.5833,-117.233,1341.1
USR0000ORED,RED BUTTE OREGON,43.5361,-117.835,1359.4
USS0016F02S,Bogus Basin,43.76,-116.1,1932.4
USS0016F08S,Reynolds Creek,43.29,-116.85,1706.9
USS0016G01S,South Mtn.,42.76,-116.9,1981.2
USS0016G07S,Mud Flat,42.6,-116.56,1746.5
USW00004127,MURPHY 10 W,43.2044,-116.751,1204.0
USW00024131,BOISE AIR TERMINAL,43.5669,-116.241,860.5
USW00094107,ROME STATE AP,42.5903,-117.864,1236.0
USC00100774,BELLEVUE,43.4669,-114.258,1582.5
USC00101636,CENTERVILLE COOPER DR,43.8997,-115.905,1288.1
USC00103108,FAIRFIELD RS,43.3428,-114.79,1543.8
USC00103631,GLENNS FERRY,42.9403,-115.323,751.6
USC00104670,JEROME,42.7325,-114.519,1140.0
USC00104845,KETCHUM RS,43.6842,-114.36,1795.3
USC00107040,PICABO,43.3086,-114.067,1474.9
USC00107673,RICHFIELD,43.0517,-114.155,1313.4
USC00108380,SHOSHONE 1 WNW,42.9383,-114.417,1204.0
USR0000IBUL,BULL SPRING IDAHO,42.08,-114.485,1737.4
USR0000IDER,DEER HAVEN IDAHO,43.1744,-115.152,1691.6
USR0000IFLE,FLECK SUMMIT IDAHO,43.6197,-114.899,1981.2
USR0000IHPK,HORTON PEAK IDAHO,43.9481,-114.756,2560.3
USR0000IHSB,HORSE BUTTE IDAHO,42.4172,-115.228,1524.0
USR0000IMHO,MOUNTAIN HOME IDAHO,43.0283,-115.87,914.4
USR0000INOR,NORTH FORK IDAHO,43.7897,-114.421,1917.2
USR0000IOHI,OHIO GULCH IDAHO,43.6008,-114.316,1895.9
USR0000IPCK,POLE CREEK IDAHO,42.0694,-115.786,1725.2
USR0000IROC,ROCK LAKE IDAHO,42.9717,-114.063,1298.4
USR0000ITOW,TOWN CREEK IDAHO,43.9333,-115.917,1371.6
USR0000ITRA,TRAIL GULCH IDAHO,42.3161,-114.303,1828.8
USR0000ITWI,TWIN BUTTES IDAHO,42.6906,-115.195,1021.1
USS0014F02S,Stickney Mill,43.86,-114.21,2264.7
USS0014F03S,Lost-Wood Divide,43.82,-114.26,2407.9
USS0014F04S,Vienna Mine,43.8,-114.85,2731.0
USS0014F08S,Dollarhide Summit,43.6,-114.67,2566.4
USS0014F11S,Soldier R.S.,43.48,-114.83,1749.6
USS0014F12S,Galena Summit,43.87,-114.71,2676.1
USS0014F16S,Hyndman,43.71,-114.16,2267.7
USS0014F17S,Galena,43.88,-114.67,2276.9
USS0014F19S,Chocolate Gulch,43.77,-114.42,1962.9
USS0014G01S,Bostetter R.S.,42.16,-114.19,2286.0
USS0014G02S,Magic Mountain,42.18,-114.29,2097.0
USS0015F01S,Mores Creek Summit,43.93,-115.67,1859.3
USS0015F04S,Atlanta Summit,43.76,-115.24,2310.4
USS0015F05S,Trinity Mtn.,43.63,-115.44,2368.3
USS0015F06S,Prairie,43.51,-115.57,1463.0
USS0015F09S,Camas Creek Divide,43.27,-115.35,1740.4
USS0015F14S,Graham Guard Sta.,43.95,-115.27,1734.3
USS0015G02S,Wilson Creek,42.01,-115.0,2170.2
USW00004110,JEROME CO AP,42.7272,-114.455,1226.5
USW00024106,MTN HOME AFB,43.05,-115.867,913.2
USW00094178,TWIN FALLS SUN VALLEY RGNL AP,42.4786,-114.478,1269.8
USC00100010,ABERDEEN EXP STN,42.9536,-112.825,1342.6
USC00100218,AMERICAN FALLS,42.7986,-112.804,1374.6
USC00100375,ARCO,43.6356,-113.3,1623.1
USC00100915,BLACKFOOT FIRE DEPT,43.1917,-112.345,1371.3
USC00101671,CHILLY BARTON FLAT,43.9778,-113.829,1908.0
USC00102260,CRATERS OF THE MOON,43.4625,-113.56,1795.9
USC00102667,DOWNEY,42.4261,-112.125,1482.9
USC00103964,HAMER 4 NW,43.9664,-112.264,1460.0
USC00104384,HOWE,43.7828,-113.003,1469.1
USC00104455,IDAHO FALLS - KIFI,43.5139,-112.013,1445.4
USC00104555,INKOM,42.7969,-112.227,1406.0
USC00105143,LAVA HOT SPRINGS,42.6194,-112.007,1400.6
USC00105462,MACKAY LOST RVR RS,43.9178,-113.615,1797.4
USC00105678,MASSACRE ROCKS SP,42.6681,-112.998,1278.6
USC00105716,MCCAMMON,42.6522,-112.194,1453.9
USC00105980,MINIDOKA DAM,42.6769,-113.502,1269.2
USC00106542,OAKLEY,42.2339,-113.892,1389.6
USC00107209,POCATELLO WFO,42.9044,-112.591,1356.4
USC00107210,POCATELLO CITY,42.875,-112.447,1359.4
USR0000IARC,ARCO IDAHO,43.6231,-113.387,1639.8
USR0000ICOP,COPPER BASIN IDAHO,43.8,-113.833,2383.5
USR0000ICRY,CRYSTAL IDAHO,42.99,-113.16,1543.5
USR0000IDEP,BULL CANYON IDAHO,42.3653,-112.706,1950.7
USR0000IFLI,FLINT CREEK IDAHO,42.0792,-112.183,1585.0
USR0000IGOO,GOOSE CREEK IDAHO,42.095,-113.896,1725.2
